name,AVP,OXT,FAM216B,ADGB,HCRT,LMX1B,CCDC33,FAM92B,AC104809.3,CCDC60,PDYN,C4orf22,C1orf158,AC104809.2,PMCH,PIH1D3,CDHR4,TUBA4B,DNAH3,XIST,HDC,SST,SLC47A2,C11orf88,C9orf171,C20orf85,C9orf117,PITX2,MYLK3,GHRH,NTS,ENSG00000261788,SLC17A6,LRRC71,SLC5A7,GLRA3,SCGN,FAM81B,SPAG6,LRRC74B,TH,CPA1,CFAP45,TTC6,GPR144,DNAI2,MAP3K19,GSTM1,SLC6A3,SIX6,PVALB,CCDC42B,TLX3,LINC00261,TRPM1,WDR63,OTP,TESPA1,ADAMTS18,BMP3,BARHL1,LBX1-AS1,GABRA6,FOSB,LHX9,CATSPERD,EFCAB1,PGC,TTR,LRRC18,ZBED2,FOXG1,KRT13,NPAS4,PENK,CNGB1,P2RX2,SPAG17,ENSG00000273087,CSN1S1,DCLK3,AC009014.3,CAMKV,LRTM2,TUNAR,ZP2,CCDC114,TEKT1,RP11-438B23.2,SNTN,CLDN19,C22orf42,PRL,CALB1,CHRM5,CRH,TRH,NR5A1,CPNE4,ATP4B,PRR35,LBX1,FOXA1,LL0XNC01-16G2.1,CASR,FOXA2,LRRC46,TAC1,LINC01007,LINC00507,KB-1517D11.4,C11orf87,RP5-912I13.1,AF003625.3,RP11-356C4.5,SYNPR,VWA5B1,NPY,DNAAF3,MAPK15,NEUROD1,NTSR1,ANKRD34B,HCN4,CHRM2,EBF3,GPR50,CCNA1,CCKAR,HTR5A,CHRNA2,ENSG00000266045,AGR3,PNOC,TTC29,CHGA,KCNS2,LGR6,RP11-547D24.1,EGR4,WBSCR28,KRT31,GUCA1C,RP11-100M12.3,CD164L2,LINGO2,NEUROD6,EBF2,ISL1,CXCL13,ENSG00000204466,EGFL6,PAX5,MUC7,SCGB2A1,TEKT4,ENSG00000184674,MIR124-2HG,FAM166B,FAM163A,CCBE1,LPPR3,BARHL2,PAX2,FAM163B,CACNG3,SYT5,GRIN1,KCNC2,TTLL10,CCDC37,CLIC6,EGR1,OTOF,COL6A5,FAM71E2,GNG13,MTND4P12,SLC22A8,NLRP4,SLC22A31,FEZF1,FIBCD1,LINC01551,SERPINA3,PZP,GABRA4,LPAR3,GLRA2,SLC35D3,NEUROD2,GAD2,AGBL2,HTR5A-AS1,TNNT2,SLC35F4,MARCH4,NPTX1,CARTPT,C1orf87,SERTM1,OPRK1,COL2A1,FADS6,ROPN1L,KCNV1,DNAH11,SPATA31C1,LRRC38,CALCR,VWA3B,CTD-2023N9.3,SLC32A1,C9orf135,DDC,ANKRD20A19P,ALOX15B,NRK,NKX2-1,GH1,GAL,SLC27A6,HLA-DRB6,OTX2,SIX3,CLPS,SPATS1,PARPBP,LIPF,CFAP52,SLC17A7,RP11-678G14.3,CCDC108,FAM153B,CHRM3,INA,NTF3,DMRT3,CSF3,SLC30A3,PRKCG,TCERG1L,C1QL3,RIBC2,PITX3,ENTHD1,ANKRD30B,SYT4,SYT1,TBR1,RET,CYP1A1,KRT4,ATP1A3,CALY,FNDC1,GABRG2,NGB,LINC00890,SNX31,ENSG00000183473,ANKRD22,SYT13,HOXB8,C14orf39,GABRA1,NWD2,VGF,STC1,PCDH8,LPO,FAR2P4,STAP1,PTPRR,SATB2-AS1,ENSG00000132130,ENSG00000006074,PTGER3,CDH15,LRRC9,FSHB,GDA,TMEM130,MYH4,IRX5,LINC01561,LINC00473,SLC27A2,CTA-929C8.8,GABBR2,SLC12A5,VGLL2,RASSF6,NMU,KCNH6,CLPSL1,CLDN3,CRYM,IL2RA,CAMK1G
ANKRD30B,0,0,-0.0198564787958705,0,0,0,0,0.000343357417547993,0,0,0,0,0,0.000277010183150338,0,0,-0.00281335804077311,0,0,-0.0309688543265653,0.00898451303991453,0,0,0,0,0,0,0,0,0,-0.0297645460010556,0.00150097200869376,0,0,0,-0.00602488157549447,-0.0175223085888686,0,0,0,0,0,0,-0.0174110472714914,0,0,0,0.00772015160244982,0,0,0,0,0,0,0,0,0.0115948671534263,0,0,0.000802943856525936,-0.0373151029053748,0,0,0,0.00195188570002629,0,0,0.00743123657930298,0,0,0,0,0.00906345198039339,-0.00301126474943586,0,0,0,0,-0.000932798686754645,0,0.00930863013747053,0,0,0,-0.0415388017627953,0,0,0,0,0,0,0,0,0,-0.0281188297482015,0,0,0,0,0,0,0,-0.00593221524868511,0,0,-0.015708040145666,0,0,0,0.00164754196419,0.0146565509458074,-0.0010490180996723,-0.00535651513138147,0,0,0,0.00245305188969468,0,0,0.0174767521703471,0.00959116638940037,0,0,-0.00288244623290836,0,0,0,-0.0118988795608507,0,-0.000514641597912082,0,0,0.0161080260151851,0.00629197393766774,0,0,0,0,0,0,-0.00056449776790669,-0.0215864766844291,0,0,0,-0.0123067170337683,0.00702087241731728,0,0,0,0,0,0,-0.0224553826772152,0,-0.0164752980682727,-0.00349489313681476,-0.00671801167274026,0,0,0,0,-0.0115495777401501,0,0.000293731536484421,0,0,-0.00579127526978595,0,0,0,0.00293647714749078,0,0,0,0,0,0,-0.0268088502410416,0,0,-0.0145359133988183,0,0,0.000552471109742594,0,-0.0163290706393719,0,0.0183898126198745,0,0,0,0,0,0,-0.00877103997451182,0,0,0,0,0,0,0,0,0,0,0,0,0.00575600830572021,0,0.00192613508285598,0,0.000327982072286759,0,0,0,0.00697227414506351,0,0,0,0,0,0,0,0,0,0.0222699359861577,0,0,0,0,0,0,0,0,-0.0248821779141833,0,0,0.0683556484146663,0,0,0,0,0.000356811279157399,0,0.0123476800686714,0,0,0,0,-0.0189048109142407,0,0.0406497968523821,-0.000592838512089222,-0.000129258991742588,0,-0.00597238013277012,0,0.0064572756949865,0.0213676396793889,0,0,-0.0179230832442501,0,0,0,0,-0.0125780667529744,0,0,0,0.0100650721554103,0,0,0,0,0,0,-0.0173555497942516,0,0,0.0095242098948527,0,0,0.00194314512469435,0,0,0,0,0,0,-0.0103852573723925,0,0.00726745142709694,0,0,-0.00384038355362997,0.00122350089617271,0,-0.0252979043272898
SYT4,0,0,0,0,0,0,0,0.0138277716114713,0,0,0,0,0.00718394818681854,0,0,0,0,0,0,-0.0125063804952668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117898736885503,0,0.00598464133842361,0,0,0,0,0,0.00316057028498381,0,0,0,0,0,0,0,0.00790415148398532,0,0,-0.00140261807813422,0,0,-0.0100648864601431,0,0.00432535616844796,0,0,0,0,0,0,0,0,0,0.0149313118451492,0,0,0,0,-0.00915567039433158,0,-0.0126891731982623,0,0,0,0,0,0,0,-0.00727969416677201,0,-0.00219584444410395,0,0,0,0,0,0,0,-0.00172769994542585,0,0,0,0,0,0,0.00349834930521961,0,0,0,0,0,-0.0079738308749456,0,0,-0.0225143654668488,0,-0.00473450490898713,0,0.00395567333549325,0,0.0197298274238533,0,0,0.0187489563811527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102954542349691,0,0,0,0,-0.000545087688866268,0,0,0,0.0100368522622182,0,0.000671538510770621,0,0,0,0,0.023121147486578,0,0,0,0,0,0,0,0,0,0,0,-0.000160176683487332,0,0,0,0,0,0,0,0,0,-0.00154828160834381,0,0,0,0,0,0,0.0126459280619322,0,0,0.00468778327585424,0,0,0,0,0,0,0,0,0.0156084729358946,0,0,0,0,0.00972103348033049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126067099496266,0,0,0,0,0,0,0,0,0.00512691843887773,0,0,0,0,0,0,0.0202917755839365,0,0,0,0,0,0,0,0,0,0,0,0,0
SYT1,0,0,0,0,0,0,0,0.00707473576968944,0,0,0.00994518841214407,0,0,0,0,0,0,0,0,-0.00898551768233062,0.0142042482392176,0.0413859876037384,0,0,0,0,0,0.0103166658785385,0,0,0,0,0,0,0.0133921353873232,0,0.0069122080465734,0,0,0,-0.00428318273964265,0,0,-0.0033885459525929,0,0,0,0,-0.0257702809580925,0,0.000562545768006304,0,0,-0.0238163057355888,0,0,0,0,0.0101717985327574,0.0202532152800014,0,0.0212785763828903,0.0496065971769707,0,0,0,0,0,0,0,0,0,-0.00452101571311711,0,0,-0.00208978415209972,0,0,-0.0143140741223607,0,0.0216974147123962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112097907714545,0,0,0,0,0,0,-0.0161658342326671,0,0,-0.0187812695920075,0,0.00586124414333091,0,0.00382001242324845,0.0146159058096191,0,-0.00794816845845308,0,0,0,0,0,0,0.00541447115901879,0.0200192601458413,0,0,0,0,-0.0165992671293786,0,0,0,0,0,-0.00082388950200836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243446024361331,0.0140817504279698,0,0,0,0.0170281867298082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000353729597351115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450424383970641,0,0,0,0,-0.0195427489001067,0,0.0432130222845428,-0.00535564065999158,0.00246354288084838,0,0,0,-0.0124672338313957,0,0,0.0470840345284929,0,0,0,0,0,0,0,0.0103158821489108,0,0,0,0,0,0,0,-0.0102235405627389,-0.0109026327487092,0,0,0,0,-0.0134337805868165,0,0,0,0,0.00673327332790336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261406137910184,0,-0.0317184084844195,0,0,0,0,0,-0.00627286267004129,0,-0.00192197318429097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192696216688907,0,0,0,-0.0231757409987721,0,0,0,0,0,0,0,0,0.00633678277168978,0,0.00145730989808741,0,0,0,0,0,0.00370019646683567,0,0,0,0,0,0,0,0,0,0,0,0
TBR1,0,0.0285055731158046,0,0,0,0,-0.0169274702261734,0,-0.00402209442279159,0,0,0,0.0438600669250349,0,0.0158012092293571,0,0,0,0,0,0,0.0121052236951958,0,0,0,0,0,0,0,0,0,0.0281664529634848,0.0478669480300993,0,0.0174588320169451,0,0.0329223836333865,0.00606870683182289,0,-0.00539922608299794,0,0,0,0,0.00170533966916015,0.00346207349094992,0,-0.0441692990373491,-0.00691261151969945,0,0,0,-0.00391974893977759,-0.0125394837928719,0,0.0150711780822561,-0.00934744352065465,0,0,0,0,-0.0348136764318619,0,0,0.0398197333404824,0,0,0.0159392698322413,0,0,0,-0.0219689286092473,-0.0233192119953551,1.29180308299972e-05,0,0.00378476442443772,-0.0673213147783219,0,0,-0.0234549573611097,0,0,0,0,0,0,0,0,0.00149003422551002,0,0,0.0119061102722998,-0.00171658231596401,0,0,0,0,-0.0197087528278995,0,0,0,0,0,0.0058964791067446,0,0,0,0,-0.00274888848647551,0,0.0363253865633842,0,0,0,0.0115730217804359,0,0,0,0.0020013705633732,0,0,0,0,0,0,0,0,0,0,0.0063228263587398,0,0,0,0,0.00546470188694327,0,0.0533784191119017,0,0,0,0,0,0,0,0,0,-0.0156929425507081,0.0159656241376187,0,0,0,0.0453173671344608,0,0,0,0.00600841528235686,0,0,0,0,-0.00485135621375295,0,0.0282344259317319,-0.00461930607018684,0,0,0,0,0,0,0,0,0,0.0310967193993667,0,0,0,0.0399599001916063,0,0,0,0,0,0,0,0,0,-0.00523668800347363,0,0,0,-0.0364442043184903,0,0,0.0161450120328688,0,0,0,0,0,0,0,0,0,0,-0.015565013988795,0,0,-0.0237610530001446,0,0,0,-0.0227786646957127,-0.00481436001820551,-0.00239233945685383,0,-0.00626104634836174,-0.0163739498546805,0.0509951106544167,0,0,0,0,0.0112166760311516,0,0,0,0,0.0148945766521135,0,-0.0247461494864696,0,0,0,0.032165098323101,0,-0.00426627346530959,-0.0132376381340308,0,0,0,0.0167210169016712,0,0,-0.000777666906256936,0,0,0,0,-0.0321190979134096,0,0,0,0,0,-0.00695517745969085,0,0,0.0128827512491576,-0.0292311439823314,0,0,0,0,0,0,0.0214265184442054,0.00628897585321796,0,0,0,0,0,0,0,0,0,0,0,0.0278973735657602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143367244321037,0,0
RET,0,0,0,0,0,-0.0154534064458262,0,0,0,0,0,0,0,0,0,0,0,0,0.00236503116377932,-0.012474227915833,0,0.025010320332257,0,0,-0.00322537692668291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433943010388558,0,0,0,0,-0.0286853926119733,0.0229750035798906,0,0,0,-0.00829721149992105,0,0,0,0,0,0,0,0.00765565815220212,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438373243770702,0,0,-0.00955050767390649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033323924302858,-0.0293981294947872,0.017616449266351,0,0,0,0,0,0.00421675466007881,-0.0178958346085533,0,0,-0.00623377363809993,0,0.0239527087166433,0,0,0.00355415995806136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124313666304517,0,-0.0101262845784258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569370500203199,0,0,0,0,0,0,-0.016980337810905,-0.0180542108375385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115443120681751,-0.0281445845572374,0,0,0,0,0,0,0.000432241257971214,0,0,0,0.000975048341532279,0,0,0.000354545704857169,0,0,-0.00725811462369184,0,0,0,0,0.0003873189820834,0,0,0,0,0,0,0,0,0,0,0,0,0.0132367067875979,0,-0.0194244009345156,0,0,0,0,0,0,-0.00140263915284796,0,0,0.0118932706644975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246247344998081,0,-0.0189048109142407,0,-0.00627286267004129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155796097708604,0,0.0014721583788591,0,0,0,0,0,-0.0149787349149091,0,0,0,0,0,0,0,0,0,0,0.00737338182496547,0,0,0,0,0.0109363491438698,0,0,0,0,-0.00108573507713068,0,0,0,0,0,0,-0.000803236243315181,0
CYP1A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000998280949592331,-0.00140621878079066,0,0.00851206219871941,0,0,0,0,0,-0.00449053135323547,0,0,0.000575697630009761,0,0,0.00226888386451206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527427572095326,0.00741280562688772,0.0143025296853313,0,0,-0.00356420332315356,0,0.00832148255563015,0,0,0.00113926397468483,0,0.0316606369172439,-0.019131187889417,0,0,0,0.036045671833686,-0.00622389848085841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230579802276766,0,0,0,0,0.000153339845789106,0.0237647265756248,0,0,0,-0.000725078359921789,0,0,0,0.00133418354867908,0,0,0,0,0,0,0,0,0,0,0,0,0.0126275287213844,0,0,0,0,0,0.0198010091028161,0,0,0,0,0,0.0134852748520279,0,0,0,0.0165933112035696,0,0,0,0,0.0454509375395762,0,0,0,-0.0128904285335236,-0.0483447889768715,0,0,-0.0296502386430036,0,0.00918958354686594,-0.0116784460015916,0,0,0,-0.000648606435553414,0,0,0,0.0303236180818634,0.034046677983358,0,0,-0.000923800927252574,0,0,0,0,0,0,-0.00724957522398889,0,0,0,0,0.0186851598421415,0,0,0,0,0,0,0,0,0,0,0.0323734459319377,-0.0264563064611229,0,0,0,0,0.000888450664085293,-0.000630695255611482,0,0,0,0,0.00679433484232293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454393474993309,0,0,0,0.0114676118057296,0,0,0.00813951613059581,0,0,0,0.00177178238681576,0,0,0,0,0,0,0.00157307284832859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574272529202207,0,0,0,0,0,0.0300826304182169,0,0.00228766367027496,0,0.00133714902248188,0,0,0,0,0,0,0,0,0.000258224860532093,-0.0073846136514963,0,0,0.0303188247280764,0,0,0,0,-0.00345797596731874,0,0,0,0,0,0,0,0,0,0,0.00314996974189082,-0.0167251420273885,0
KRT4,0,0.0175424489604075,0,0,-0.0387004416010724,-0.00565605487932006,-0.0280548692139571,0,-0.00317094298968713,0.00474138837811737,0,0,0.0131195754014603,-0.00511455736590821,-0.0169945957282329,-0.0430279369009589,0,0.0196779758329941,0,0.00334889816422485,-0.033825430624302,-0.0258743435608663,0,-0.0106497737306726,-0.00567944207357072,0,0,-0.000253164347177176,0,0,0,-0.0489475558718638,-0.000147317651843339,0.00333731938033018,-0.0043107675578329,0,0,-0.0063396287628545,0,0,0,-0.0234847420704684,0,-0.0135108826237841,0.0226098363390188,-0.0331508205809868,-0.000242152317678723,0,-0.014612729090617,0,0.0150710728354891,0.0015754456888058,-0.00831039609565551,0,-0.00315220003193363,-0.00253924664850954,-0.00104550837745348,-0.00650966734224766,0,0.0731190694270309,0.0321844150734531,0,-0.0149281440610203,-0.00362946549089316,0.00311307486670559,0,0.0207497518355084,0,-0.0100206551578693,0.0447865224146352,0,0,0.0293634961957528,-0.00513253859835201,0,0.0184605501169173,-0.01764235605608,0,-0.00269121528621639,0,0,-0.0269152626267651,0,0,0,0,0,0,-0.00598777537924675,0.000660447117402849,0.00216550006799157,0,0.00994761864868649,0,0.0214290222327936,0.000389345034687254,0,0.0240719324565598,0,0,0,0,0,0,0,0,-0.021497328281444,0.00951223762840372,0,0,0,0.0286884052949481,-0.00200261250726926,0.00097904960316729,0.0222942451544212,0,0,0,0,0.0428878011789336,0,0,0,0,0.000234455807375604,0,-0.0120089814345094,0,0.0291101436781141,0,0.00685348350547977,0,-0.0129569553371259,0,-0.0184582314822081,0,0,-0.0285338007269013,-0.00913969928914856,0,0,-0.0226156277179499,0.0203312492028159,0.00549825077747799,0,0,-0.0084256590143246,0,0.00882118903575792,0.013565831227444,0,-0.00902460899196812,0.00331278878593388,0,0,0,0.0118183817540932,0,0,-0.0325580876657396,0.0133813769249586,8.84093121961364e-05,-0.00415720544573076,0.0193450840346335,-0.00129483768408847,0,0,0,0,0.00340225422927526,0,0,0,0,0,-0.00981964942753481,0.00362458539600868,0,0.0249698468956536,0.00946751115378454,0,0,0,0.0117505072995183,-0.00613129596711296,-0.00932237649402971,0,0,0,0,0.00516037854378227,0,0,0,0,0,0,-0.00836879502222111,-0.0356579492431532,-0.0129909704089762,0.000380627989620326,0,0,0,0.0140462338246586,0.00107849018391347,-0.0316705701667829,-0.00014887726803667,0,0,0,-0.0538033832193353,0,0,0.00632464868231978,0,-0.00480116723252134,-0.0132220896828753,0,-0.0335399292746324,0,0,0.00128953465649971,-0.0522997815972882,0,0,0,0,-0.00542447873024848,0,0,-0.00379751688164317,0,0,0,0,0,-0.0132671401807972,-0.000726535510914885,0,-0.0210543221809423,-0.0232954585765533,0,0,-0.0205155877729313,0,0.0406497968523821,0,-0.00192197318429097,0,0,0,0.0117247334945524,0,0,0.0098142457024659,0,0,0,-0.000921229217711759,0,0.0294349877720543,0,0,0,0,0,0,0,-0.000542350540540441,0,0,0,0,0,0.00837119264040549,-0.0775838707141003,0,0,0,-0.0141641456511942,0,0,0,-0.00798594565666453,0,0,-0.0357014027971522,0.012872125082445,0,0,0.0274902492275333,-0.0352963130660817,-0.00551605391095659,0,0,0.0312144465339667,0,0,0
ATP1A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159300455369255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00790953772640449,0,0,0,0,0,0.00939068057482695,0,0,0,0,0,0,0,0,0,0,0,0.00928957046255775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174848929159457,0,0,0,0,0,0,0,0,0,0,0,0,0.00089358286017851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136663396035323,0,0,-0.00185545812846577,0,0,0,-0.0150354988489197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224669791358886,0,0,0,0.00743481450333647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185139314004555,0,-0.0209353849785776,0,0,0,0,0,0,0.0148009853250642,0,0,0,0,0,-0.00545923240046729,0,0,0.023984038371019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019861342536102,0.0161280953314517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849150912860831,0,0,0,0,0,0,0,0,0,0,-0.000592838512089222,0,0,0,0,0,0,-0.00413536040363635,0,0,0,0,0,-0.0156631218782143,0,0,-0.00992335077862457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00664591897567595,0,0,0,0,0,-0.000962015136385467
CALY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017534008657174,0,0,0,0,0,0,0,0,0,-0.00217416202461247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103417536708505,0,-0.00338832309657519,0,0,0,0,0,0,-0.00172254533530716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380286013514295,0,0,0,0,0,0,0,-0.000179540543983224,-0.00118474482337899,0,0,-0.0113073455121542,0,0,0,0,0,0,0,0,0,-0.0106648054789206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139517785019771,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016352887004026,0,0,0,0,-0.0273154992942249,0,0,-0.00970472688859352,0.00335017956072312,0,0,0,0,0,-0.000307314407888481,0.00277017149334661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565704018658483,0,-0.00291843908157864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000129258991742588,0,0,0,0,0,0,0,-0.0140873393794303,0,0,0,0,0,0,0,-0.00888032039730558,0,0,0,0,0,0,-0.000318181894985803,-0.0116885599378451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126707706520578
FNDC1,0,0,0,0,0,0,0,0,0,0,0,0.0165335929622849,0.00400430740969085,0.0141717817300837,0,0,0,0,0,-0.0219870455094692,0,0,0,0,0,0,0,0.0265192932338218,0,0,0.0277947481352031,0.0103220893816148,0.00101471525168638,0,0,0,0,0,0,0,0,0.0107068612964439,0,0,0,0,0,0,0,0,0,0,0.0016419633902863,0,0,0,0,0,0.00644445885601021,0.0281778787419954,0.0368365806306963,0,0.0120302210669499,0,0,0,0,0,0,0,0,0,0,0,0,-0.000306598175611784,0,0.00419067735904055,0,-0.00392481005945045,0.0226550864546757,0,0,0,0.00392697106277002,0,0,0,0,0,0,0,0,0.00732030778035396,-0.0508531453608521,0,0,0,0,0.00254833376725889,0.00620526446432492,0,0,0,0.0256959361579008,0,0,0,0,0,0.0118292744281366,0,0,0,0,0,0.0264199177677281,0,0,0,0,0,0,0,0,0,0,0,0.0115483827855115,0,0,-0.00794650408162309,0.0112300305374295,0,0.000826240814880103,0,0.00562391733760414,0.00796774707728597,0,0,0,0,0,0,0,0,0,0.029070091653358,0,0,0,0.00372200227552159,0,0,0,0,-0.0208597282310157,0,0,0.0245682306092761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137929697133416,0,0,-0.0091144947112044,0,0,0,0,0,0,0,-0.00642798497109349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151658336565898,0,0,0,0,0,0,-0.00246785444407304,0,0,0,0.0111756922482545,0,-0.00142024333461528,0,0.00865021365167251,0,0,0,0,0,0.0171557874578509,0,0,0.0133868943462598,0,0,0.0149495769708153,0,-0.0326108838885376,0,0,0,0,0,0.00783652966840248,0,0,0.0337804122635247,0,0,0,-0.00695517745969085,0,0,0.0098142457024659,0,0,0.0429899464526551,0,0,0,0.0228542300804,0,0,0,0,0,0,0.00771518955688034,0,0.00928889528745377,0,0,0,0,0,0,0,0,0,0.0256995686047998,0,0,0,0,0,0.0132601549409148,0,0,0.00462154882191894,0.0331594117003918,0,0,0,0,0.0230562888841479,0,-0.0234592821770469,0,0.001193854492284,0,0
GABRG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141687715389814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981115806203988,0,0,0,0,0,0,0,0,-0.00342687873358156,0,0,0,0,0,0,0,0,0,-0.00588857397927857,0,0,0,0,0,0,0,-4.33772291772681e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00297375223366105,0,-0.01346267375655,-0.0335459868075631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115973582537386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028048981307646,0,0,0.00403063686833875,0,0,0,0,0,0,0,0,0,0,0,0,0.00492150050565412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000895094000097152,0,0,0,0,0,0,0,0,0,0,0,0,0.00481741484387901,0,0,0,0,0,0,0,0,-0.00228945768365963,0,0,0,0,0,0,0,0,0,0,-0.00597238013277012,0,0,0,0,0,0,0,0,0,-0.000941532039701756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGB,0.00402610136930886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200486105363292,-0.0145631193501408,0,0,0,0,0,-0.00468160032294438,0,0,0,0,0,0,-0.000924566810231139,0,0,0,0,0.00446088287683563,0,0,0,0,0,0,0,0.0218886739639002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472659812755038,0,0,-0.00804052577099607,0,0.0240055367655787,0,0,0.00410440540388464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142066502401593,-0.026760041971472,0,-0.0295306867073539,-0.0190405977253941,0,0,0,0,0,0,0,0,0,0,-0.00255264532457524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251946342343737,0,0,0,-0.0362726702668296,0,0,0,0,0,0,0,0,0,0,-0.00653347883812725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156870996027747,0,0,0,0,0,0,0,0,0,0,-0.0107047628785361,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191571238194398,0,0,0,0,0,0,0,0,0,-0.00538690924473843,0,0,0,0,0,0,0,0,0,0,-0.0194907623944636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207008675267829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101163461091004,0,0,0,0,0,0,0,0,-0.00486316641715031,-0.003662677744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00617579601309175,0,0,0,0,0,0,0,0,0,-0.00016342112630629,0,0
